"scenario_id","rep_id","region","truth","mean","q025","q50","q975","bias","covered"
"S3_DYNAMIC_LEARNED_GAMMA_T100",10,3,0.468440177737696,0.516293139069737,0.459118022398138,0.516163873329945,0.573527904856059,0.0478529613320403,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",10,4,0.178309476109777,0.219065133249413,0.166311157036326,0.21891606131804,0.272681332136818,0.0407556571396363,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",10,5,-0.0222393128670938,-0.0146762828847332,-0.0676421834267723,-0.0150324129075716,0.0412181372735211,0.0075630299823606,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",10,6,0.116856487641507,0.188826895191533,0.136510489671535,0.188737440506467,0.240310588095703,0.0719704075500265,0
"S3_DYNAMIC_LEARNED_GAMMA_T100",10,7,-0.402675355223717,-0.444115182639033,-0.492022562870639,-0.444809101592132,-0.394777108704185,-0.0414398274153159,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",10,8,0.022438233057438,0.0194654042777327,-0.0332195116375609,0.0188591210194651,0.0736662506298141,-0.00297282877970529,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",10,9,-0.826619179139022,-0.872040087158861,-0.928120356883297,-0.872224533227247,-0.815551434253906,-0.0454209080198387,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",11,1,-0.212083543739747,-0.192951480042061,-0.249098394328382,-0.193233390848172,-0.137195285834404,0.0191320636976856,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",11,2,0.0941037510061276,0.0726409457344689,0.0231265376838284,0.0725602194480096,0.123179881341411,-0.0214628052716587,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",11,3,-0.313654698724616,-0.292255134982567,-0.347688104415361,-0.293054904471813,-0.236648615410998,0.0213995637420498,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",11,4,-0.271685569218237,-0.26531455869128,-0.310528983523616,-0.265763300639968,-0.218564525380074,0.0063710105269571,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",11,5,0.0818039999715277,0.0900614841530832,0.0444364042039391,0.089689847388795,0.13558725564272,0.00825748418155549,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",11,6,0.0178426870250614,-0.0143419193710179,-0.0654583430491284,-0.0148619350519284,0.0378408122819744,-0.0321846063960793,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",11,7,0.170038892011756,0.167901479183204,0.125394955838004,0.167454472333076,0.211443129884378,-0.00213741282855168,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",11,8,-0.0335798521016603,-0.0449314825956992,-0.0932991301000384,-0.0450576620305886,0.00344356601873192,-0.0113516304940389,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",11,9,0.467214333769789,0.479190666611868,0.42881847228562,0.47921128648556,0.530197500852181,0.0119763328420794,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",12,1,-0.259129042812482,-0.27951525463394,-0.334330911650084,-0.280338806986738,-0.222619619051801,-0.0203862118214575,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",12,2,-0.362889183863043,-0.342467079576101,-0.392765800590848,-0.341908429723145,-0.293731963951941,0.0204221042869417,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",12,3,0.5127114928379,0.522927967746555,0.471468337303903,0.522379291786426,0.576393956500149,0.0102164749086556,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",12,4,-0.0209616983380686,-0.00216725812675614,-0.0529540266953725,-0.00202397550769485,0.0521536811857298,0.0187944402113125,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",12,5,0.228453685111959,0.197213194198248,0.146746476731877,0.196913605688426,0.248048710178431,-0.0312404909137115,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",12,6,0.215306269523974,0.224135018933502,0.17820093348211,0.224159654126223,0.26910491714873,0.00882874940952824,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",12,7,-0.945181491524906,-0.92781762006389,-0.98217780374508,-0.927468491568676,-0.873442249991963,0.017363871461016,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",12,8,0.189332213982752,0.159439219188059,0.111153798022805,0.159162685084542,0.20966205482416,-0.0298929947946938,1
