"scenario","rep","n_ppc_draws","observed_mean","yrep_mean","yrep_mean_diff","observed_zero_prop","yrep_zero_prop","yrep_zero_diff","observed_total","yrep_total","yrep_total_ratio","observed_max","yrep_max","ppc_cell_95_coverage","ppp_mean","ppp_zero","ppp_total","ppp_max","has_kappa_samples","drawwise_cor_logkappa_eta_mean","drawwise_abs_cor_logkappa_eta_mean","drawwise_slope_logkappa_eta_mean","postmean_cor_logkappa_eta","mu_cap","mu_cap_count","invalid_mu_count"
"S4C","rep01",1000,151.033333333333,150.525648888889,-0.507684444444436,0.02,0.0202688888888889,0.000268888888888888,135930,135473.084,0.996638593393659,2182,1921.387,0.96,0.878,0.908,0.878,0.5,TRUE,-0.0396393776181147,0.0419807733459529,-0.0153059939131704,-0.038294300746822,1e+08,0,0
"S4C","rep02",1000,226.344444444444,225.264124444444,-1.08032,0,9.77777777777776e-05,9.77777777777776e-05,203710,202737.712,0.995227097344264,3027,2951.07,0.956666666666667,0.888,0,0.888,0.756,TRUE,-0.0227564809360005,0.0312887964603582,-0.0189637454825559,-0.0161171936408362,1e+08,0,0
"S4C","rep03",1000,218.282222222222,219.72699,1.44476777777777,0,7.66666666666666e-05,7.66666666666666e-05,196454,197754.291,1.00661880643815,1643,2324.267,0.961111111111111,0.852,0,0.852,0.132,TRUE,0.0154701351044798,0.0289033345793749,0.0147427794043039,0.0238804978848397,1e+08,0,0
"S4C","rep04",1000,132.796666666667,134.31968,1.52301333333335,0.0177777777777778,0.0180222222222222,0.000244444444444446,119517,120887.712,1.01146876176611,2233,1830.754,0.96,0.776,0.924,0.776,0.388,TRUE,0.0237149149020286,0.0375888066750921,0.013289272685418,0.0307153122650602,1e+08,0,0
"S4C","rep05",1000,297.7,297.117356666667,-0.582643333333294,0,0.000146666666666667,0.000146666666666667,267930,267405.621,0.998042850744597,3551,5468.932,0.951111111111111,0.946,0,0.946,0.198,TRUE,0.00050985597543848,0.0255743970083671,0.000834760611827936,0.00638485930771717,1e+08,0,0
"S4C","rep06",1000,218.482222222222,219.905391111111,1.42316888888888,0.00111111111111111,0.00118,6.88888888888883e-05,196634,197914.852,1.00651388874762,1976,2378.276,0.96,0.868,0.736,0.868,0.55,TRUE,0.00566385842061246,0.0262829113694052,0.00406593045605729,0.011630340950343,1e+08,0,0
"S4C","rep07",1000,203.063333333333,206.097132222222,3.0337988888889,0.00111111111111111,0.00120555555555556,9.44444444444445e-05,182757,185487.419,1.01494016097879,3268,4761.13,0.964444444444444,0.78,0.694,0.78,0.47,TRUE,-0.0155530838044041,0.0279900646010982,-0.00991885870710677,-0.0103990809723177,1e+08,0,0
"S4C","rep08",1000,179.492222222222,178.427897777778,-1.06432444444442,0.00222222222222222,0.00219444444444444,-2.77777777777776e-05,161543,160585.108,0.994070358975629,4502,3233.503,0.958888888888889,0.82,0.862,0.82,0.234,TRUE,-0.0328418266703495,0.0381104280691864,-0.0176729066074453,-0.0293373360157718,1e+08,0,0
"S4C","rep09",1000,195.578888888889,197.196126666667,1.61723777777777,0,0.000317777777777778,0.000317777777777778,176021,177476.514,1.00826897926952,2579,2726.043,0.964444444444444,0.836,0,0.836,0.972,TRUE,-0.00765193069696866,0.0236678781296264,-0.00624709957277812,4.23025672864379e-05,1e+08,0,0
"S4C","rep10",1000,215.378888888889,220.924623333333,5.54573444444443,0.00111111111111111,0.000311111111111111,-8e-04,193841,198832.161,1.02574873736722,2937,4166.984,0.956666666666667,0.57,0.498,0.57,0.41,TRUE,-0.0138414475755369,0.0268282267438325,-0.00950969983794211,-0.0080534099781812,1e+08,0,0
"S4D","rep01",1000,169.977777777778,170.284025925926,0.306248148148143,0.0037037037037037,1e-04,-0.0036037037037037,45894,45976.687,1.0018016952107,1067,989.887,0.985185185185185,0.956,0.054,0.956,0.526,TRUE,-0.00410006623446758,0.046596398117399,-0.000778037277982412,0.00532579963436946,1e+08,0,0
"S4D","rep02",1000,180.344444444444,180.840014814815,0.495570370370388,0,1.11111111111112e-05,1.11111111111112e-05,48693,48826.804,1.00274791037726,1005,1304.826,0.981481481481482,0.93,0,0.93,0.19,TRUE,-0.00710263195138672,0.0479002911864682,-0.0017885701885177,0.00432951331966017,1e+08,0,0
"S4D","rep03",1000,262.07037037037,263.261466666667,1.19109629629628,0,0,0,70759,71080.596,1.00454494834579,1969,2358.009,0.985185185185185,0.95,0,0.95,0.378,TRUE,0.0128346582585467,0.049302181812485,0.00567298891838799,0.0281483502931346,1e+08,0,0
"S4D","rep04",1000,154.296296296296,155.681774074074,1.38547777777777,0,0,0,41660,42034.079,1.00897933269323,974,1076.89,0.97037037037037,0.774,0,0.774,0.7,TRUE,-0.000509191154062553,0.0521580728834481,0.000349042796113973,0.0125481701872213,1e+08,0,0
"S4D","rep05",1000,272.874074074074,274.334244444444,1.46017037037035,0,3.70370370370372e-05,3.70370370370372e-05,73676,74070.246,1.00535107769151,1602,1815.331,0.974074074074074,0.89,0,0.89,0.442,TRUE,-0.0251331502635087,0.05205351654093,-0.00538267864590064,-0.0188237381526452,1e+08,0,0
"S4D","rep06",1000,217.725925925926,220.204822222222,2.47889629629628,0,1.48148148148149e-05,1.48148148148149e-05,58786,59455.302,1.01138539788385,2286,2882.004,0.977777777777778,0.776,0,0.776,0.496,TRUE,0.000164622008202936,0.0476902452887773,0.000355712739361334,0.010473246931727,1e+08,0,0
"S4D","rep07",1000,131.248148148148,131.200922222222,-0.0472259259259147,0.037037037037037,0.0381481481481481,0.00111111111111111,35437,35424.249,0.999640178344668,773,841.361,0.966666666666667,0.97,0.778,0.97,0.824,TRUE,0.00708792721314417,0.0567829500147379,0.00161055961020778,0.017782734759013,1e+08,0,0
"S4D","rep08",1000,139.237037037037,139.996259259259,0.759222222222235,0.00740740740740741,0.00371111111111111,-0.0036962962962963,37594,37798.99,1.00545273181891,960,1059.298,0.988888888888889,0.904,0.534,0.904,0.742,TRUE,-0.00180135138376474,0.0518301467556706,-8.63486787513692e-05,0.00687375600831435,1e+08,0,0
"S4D","rep09",1000,237.322222222222,236.974874074074,-0.347348148148143,0,0.00198888888888889,0.00198888888888889,64077,63983.216,0.998536385910701,1944,2065.76,0.97037037037037,0.986,0,0.986,0.848,TRUE,0.00796401958110429,0.0518944007766451,0.00230445203334013,0.0197763328125568,1e+08,0,0
"S4D","rep10",1000,256.574074074074,257.226303703704,0.65222962962963,0,0,0,69275,69451.102,1.00254207145435,2079,2088.315,0.985185185185185,0.952,0,0.952,0.906,TRUE,-0.00978837176015107,0.0544031054383711,-0.00235749837234344,0.000395756259024868,1e+08,0,0
"S4E","rep01",1000,151.833333333333,151.797762222222,-0.0355711111111248,0.00555555555555556,0.00399666666666667,-0.00155888888888889,136650,136617.986,0.999765722649104,1199,1094.695,0.968888888888889,0.96,0.556,0.96,0.47,TRUE,0.00604707836093436,0.0290975847258711,0.00126753998622502,0.00969559041050494,1e+08,0,0
"S4E","rep02",1000,226.99,228.325328888889,1.33532888888888,0,0,0,204291,205492.796,1.00588276527111,1432,1690.245,0.964444444444444,0.724,0,0.724,0.322,TRUE,-0.00655689447637044,0.0265792279697763,-0.00257246674857509,-0.00264549897180812,1e+08,0,0
"S4E","rep03",1000,210.185555555556,211.275397777778,1.08984222222222,0,0,0,189167,190147.858,1.00518514328609,1170,1485.725,0.964444444444444,0.756,0,0.756,0.11,TRUE,-0.00275480646153452,0.0260511102949386,-0.00100314856116689,0.00180384958011597,1e+08,0,0
"S4E","rep04",1000,135.288888888889,135.788147777778,0.499258888888875,0.00333333333333333,0.00275,-0.000583333333333334,121760,122209.333,1.00369031701708,1060,1130.844,0.961111111111111,0.796,0.91,0.796,0.804,TRUE,-0.0066610155252605,0.0288523221784987,-0.00167780003039208,-0.00435849739311421,1e+08,0,0
"S4E","rep05",1000,300.074444444444,300.338478888889,0.264034444444462,0,0,0,270067,270304.631,1.00087989647014,2749,2574.199,0.958888888888889,0.974,0,0.974,0.606,TRUE,-0.0149121837180496,0.0290957994172097,-0.00523646867033806,-0.0121026451784658,1e+08,0,0
"S4E","rep06",1000,211.352222222222,210.777461111111,-0.574761111111115,0,2.2222222222222e-06,2.2222222222222e-06,190217,189699.715,0.997280553262852,2327,1598.627,0.97,0.866,0,0.866,0.068,TRUE,-0.00909323019225874,0.0262832971084179,-0.00311749516882025,-0.00593475260015665,1e+08,0,0
"S4E","rep07",1000,209.346666666667,210.813096666667,1.46643,0,7.77777777777771e-06,7.77777777777771e-06,188412,189731.787,1.00700479268836,2534,3192.241,0.96,0.706,0,0.706,0.418,TRUE,0.000643837993476997,0.0266873357812318,0.000377158259116643,0.0046639078427438,1e+08,0,0
"S4E","rep08",1000,186.411111111111,186.555568888889,0.144457777777802,0,3.77777777777778e-05,3.77777777777778e-05,167770,167900.012,1.00077494188472,2078,2488.278,0.963333333333333,0.952,0,0.952,0.512,TRUE,-0.00598677826346149,0.0268999304159113,-0.00160873725508866,-0.0034534979594152,1e+08,0,0
"S4E","rep09",1000,194.322222222222,194.877823333333,0.555601111111116,0,0,0,174890,175390.041,1.00285917433816,1183,1430.928,0.965555555555556,0.848,0,0.848,0.374,TRUE,-0.00610592838270021,0.0285760558522475,-0.00244983856434608,-0.0018764985268481,1e+08,0,0
"S4E","rep10",1000,213.913333333333,214.470512222222,0.557178888888899,0,1.1111111111111e-06,1.1111111111111e-06,192522,193023.461,1.00260469452842,1924,2207.186,0.96,0.836,0,0.836,0.624,TRUE,-0.00158545170071154,0.0262680688742414,-0.000429006986394303,0.00245802196546429,1e+08,0,0
