"draw","beta0_raw","beta1","beta2","lambda_min","lambda_median","lambda_max","log_lambda_mean","log_lambda_median","prop_at_lower","prop_at_upper","prop_nonfinite","beta0_plus_mean_log_lambda","beta0_plus_median_log_lambda","beta0_ident","lambda_ident_median","lambda_ident_max","lambda_ident_log_colmean_abs_mean"
1447,-7.88849405254653,0.563540623768343,-0.439112484971025,1.27690974014847e-10,1.02108783308578,194607.988856045,7.75478736009866e-16,0.0208685464376614,0,0,0,-7.88849405254652,-7.86762550610886,-7.88849405254653,1.02108783308578,194607.988856044,1.50925279218672e-16
1448,-8.1368621084356,0.56971568661593,-0.345940716943612,2.6573699927953e-10,1.03413070154817,2547048.67159869,-3.78524372340255e-16,0.0335611601642357,0,0,0,-8.1368621084356,-8.10330094827137,-8.1368621084356,1.03413070154817,2547048.6715987,6.80073281639832e-16
1449,-7.42091952861603,0.549842507958177,-0.338279202216828,1.28633633546891e-10,1.04645364163633,21577.5342626663,3.36274218347575e-16,0.0454069544273653,0,0,0,-7.42091952861603,-7.37551257418867,-7.42091952861603,1.04645364163633,21577.5342626662,1.94211930488248e-16
1450,-7.87474189601368,0.56207766726005,-0.455318658229085,9.50368916418113e-11,1.05096691420047,472686.48300792,2.12237634874176e-16,0.0497104974860646,0.0144444444444444,0,0,-7.87474189601368,-7.82503139852762,-7.87474189601368,1.05096691420047,472686.483007919,6.6393649837219e-17
1451,-7.60716402123613,0.547036988726805,-0.360398398251747,6.58402410090572e-10,1.04726393537913,149547.759098361,5.39691748081673e-18,0.0461804150055944,0,0,0,-7.60716402123613,-7.56098360623053,-7.60716402123613,1.04726393537913,149547.759098361,4.22116045821023e-17
1452,-7.78978641661096,0.505698738262904,-0.352676142604425,3.54480951879038e-11,1.03444525358579,79305.1892801745,7.22261756575588e-17,0.033865110721913,0.0255555555555556,0,0,-7.78978641661096,-7.75592130588905,-7.78978641661096,1.03444525358579,79305.1892801745,1.14908083048704e-16
1453,-7.86661913901509,0.505363232970433,-0.358018614129662,4.01688490028681e-09,1.04046882370393,34189.0477674023,1.55369544390598e-16,0.0396713971713005,0,0,0,-7.86661913901509,-7.82694774184379,-7.86661913901509,1.04046882370393,34189.0477674023,1.86671665779335e-16
1454,-7.76047376502172,0.490449947320407,-0.352522031915885,1.42169015877042e-10,1.04598784708469,550232.381818017,1.75785312232316e-16,0.0449617178601709,0,0,0,-7.76047376502172,-7.71551204716155,-7.76047376502172,1.04598784708469,550232.381818016,4.396174782231e-17
1455,-7.82437904127479,0.454179767840456,-0.363975213985253,5.29418303688327e-11,1.04216003036754,217572.312089489,2.17233638484989e-16,0.0412953978544929,0.02,0,0,-7.82437904127479,-7.7830836434203,-7.82437904127479,1.04216003036754,217572.312089488,1.27829845474202e-16
1456,-7.69265996661863,0.488298810044086,-0.335250839257434,2.07809868852808e-10,1.03226089949219,266390.959747191,2.03880122661025e-16,0.0317514445970634,0,0,0,-7.69265996661863,-7.66090852202156,-7.69265996661863,1.03226089949219,266390.959747191,2.51619712719907e-16
1457,-7.66364405265726,0.475110795198629,-0.383085257012329,1.00249608335697e-10,1.05754702276475,105016.534275442,1.4790637850284e-16,0.0559520946628041,0,0,0,-7.66364405265726,-7.60769195799446,-7.66364405265726,1.05754702276475,105016.534275442,1.90942940471296e-16
1458,-7.947610601053,0.485833181760167,-0.405526589336939,2.78399841491788e-10,1.04033261862402,1249930.61825999,6.07168636356113e-16,0.039540482529089,0,0,0,-7.947610601053,-7.90807011852391,-7.947610601053,1.04033261862402,1249930.61825999,1.31129675019616e-16
1459,-7.84340648991886,0.516409363098504,-0.405747041710488,7.69762261222574e-10,1.03684135807377,70274.4325552177,2.19454084534239e-16,0.0361785849211221,0,0,0,-7.84340648991886,-7.80722790499774,-7.84340648991886,1.03684135807377,70274.4325552176,1.62246759237582e-16
1460,-7.77149721240626,0.541939180591039,-0.439829532545325,1.75408586925683e-11,1.01897801397461,34115.5600598979,1.50373540779785e-16,0.0188000232309858,0.0111111111111111,0,0,-7.77149721240626,-7.75269718917527,-7.77149721240626,1.01897801397461,34115.5600598979,4.79708865223453e-17
1461,-7.87037581392212,0.532173698128656,-0.374274780579501,2.72317562683561e-10,1.03903220274402,494762.717011326,-2.51280477906827e-16,0.0382896861320596,0,0,0,-7.87037581392212,-7.83208612779006,-7.87037581392212,1.03903220274402,494762.717011327,6.8224746839639e-16
1462,-8.07477124923468,0.502900111621274,-0.384748536036185,1.21223817296717e-09,1.05143454937212,76246.728783696,-3.79326200080262e-17,0.0501554684931739,0,0,0,-8.07477124923468,-8.02461578074151,-8.07477124923468,1.05143454937212,76246.7287836961,1.9458200482979e-16
1463,-7.72944747498158,0.503222874499797,-0.373133518640004,3.70133365905626e-10,1.04216744650171,75832.1924329732,-7.73301176179883e-17,0.0413022122931911,0,0,0,-7.72944747498158,-7.68814526268839,-7.72944747498158,1.04216744650171,75832.1924329733,1.37821852695828e-16
1464,-7.77718533323787,0.478735418054794,-0.398145818759533,3.8476308851441e-11,1.06467964561274,230840.804210144,2.26994349243152e-16,0.0626738866549801,0.0233333333333333,0,0,-7.77718533323787,-7.71451144658289,-7.77718533323787,1.06467964561274,230840.804210144,1.42771597013949e-16
1465,-7.24976560099541,0.489595872290707,-0.368899664734001,1.89944961752018e-11,1.00939214711632,3603.06974860614,-5.77932763374318e-17,0.00934827713518999,0.00666666666666667,0,0,-7.24976560099541,-7.24041732386022,-7.24976560099541,1.00939214711632,3603.06974860614,2.9569084449473e-17
1466,-7.80696335059901,0.513721885278095,-0.365636089533509,4.49204536374587e-10,1.03151006512585,241513.908749469,7.95043043745459e-17,0.0310237189020854,0,0,0,-7.80696335059901,-7.77593963169692,-7.80696335059901,1.03151006512585,241513.908749469,1.31985471934431e-16
1467,-7.51299453358254,0.502104008691809,-0.348756556850065,3.29321405798958e-11,1.0555973140685,21406.4957103529,6.32210333467103e-17,0.054106767296176,0.0211111111111111,0,0,-7.51299453358254,-7.45888776628636,-7.51299453358254,1.0555973140685,21406.4957103529,1.29857544470566e-16
1468,-7.71581060318037,0.561241986766814,-0.391976832453041,1.36673883037185e-09,1.03512282424329,685142.650380892,-1.40813286956624e-16,0.0345200683234999,0,0,0,-7.71581060318037,-7.68129053485687,-7.71581060318037,1.03512282424329,685142.650380891,1.69918091942457e-16
1469,-8.10347786923073,0.513785242336721,-0.404364179368071,7.60351403617632e-11,1.07427838533501,90945.3380934331,-7.72838583252956e-17,0.0716491666748054,0.0233333333333333,0,0,-8.10347786923073,-8.03182870255593,-8.10347786923073,1.07427838533501,90945.3380934331,9.10151583729165e-17
1470,-7.53731046337965,0.523156914319365,-0.397826608008169,2.4321195042938e-12,1.01772147956517,31007.2729578199,1.96201080074035e-16,0.0175658251801328,0.0166666666666667,0,0,-7.53731046337965,-7.51974463819952,-7.53731046337965,1.01772147956517,31007.2729578198,2.31820735447425e-16
1471,-7.82872538163717,0.536823969844654,-0.41588482854989,1.8713870864812e-11,1.0386703090594,742033.72962035,9.77613052239374e-17,0.0379413379007193,0.0155555555555556,0,0,-7.82872538163717,-7.79078404373645,-7.82872538163717,1.0386703090594,742033.72962035,1.20520877228753e-16
1472,-7.53713741962665,0.530674013022403,-0.381923944555564,1.45001982518384e-12,1.02043115691385,43752.1171118871,2.55351295663786e-16,0.0202252136968433,0.0166666666666667,0,0,-7.53713741962665,-7.5169122059298,-7.53713741962665,1.02043115691385,43752.117111887,1.57235335862538e-16
1473,-7.69863060159505,0.530319757765538,-0.431892749704013,4.77482598953346e-10,1.05704128543034,262770.419266778,-1.05964619794779e-16,0.0554737648969198,0,0,0,-7.69863060159505,-7.64315683669813,-7.69863060159505,1.05704128543034,262770.419266778,1.41892670452787e-16
1474,-7.97968714107606,0.521091049572443,-0.377056097961975,7.44913744658776e-10,1.00963960660623,1097306.04661585,-1.80719636786206e-16,0.00959342990212857,0,0,0,-7.97968714107606,-7.97009371117394,-7.97968714107606,1.00963960660623,1097306.04661585,2.56045185054177e-16
1475,-7.65890517440161,0.522353531646827,-0.406488467678875,8.99392653036705e-11,1.02332285065744,97051.4848388862,3.42935556495326e-17,0.0230550227381919,0.0211111111111111,0,0,-7.65890517440161,-7.63585015166342,-7.65890517440161,1.02332285065744,97051.4848388861,4.17413017730597e-17
1476,-7.90003801079633,0.524295773217766,-0.395970378051634,1.02835589226095e-10,1.03367602544912,197937.665768169,6.79949923525985e-16,0.0331214031104995,0,0,0,-7.90003801079633,-7.86691660768583,-7.90003801079633,1.03367602544912,197937.665768168,1.29865254352681e-16
1477,-7.80617394872442,0.525301873623329,-0.408425521115241,2.95840801180069e-11,1.0480187245535,77473.8514611162,2.54025195939928e-16,0.0469014499042748,0.0188888888888889,0,0,-7.80617394872442,-7.75927249882014,-7.80617394872442,1.0480187245535,77473.851461116,1.2974960612095e-16
1478,-7.93318445657187,0.545421966132111,-0.420443281676348,7.48302151324432e-10,1.02782343814379,253711.696029441,2.8063970900247e-17,0.0274433991212087,0,0,0,-7.93318445657187,-7.90574105745067,-7.93318445657187,1.02782343814379,253711.696029441,9.3767586288133e-17
1479,-7.44957239421444,0.563925407998868,-0.38003897259278,5.73789492566538e-10,1.02187864318486,3532.6360429236,2.24974360128903e-17,0.0216427182856246,0,0,0,-7.44957239421444,-7.42792967592882,-7.44957239421444,1.02187864318486,3532.6360429236,2.47178820621406e-17
1480,-7.37664827119627,0.559911910897279,-0.37703941442161,7.95916159569692e-11,1.03431689777423,12303.8693284087,-6.52872817536516e-17,0.0337411619672111,0.0133333333333333,0,0,-7.37664827119627,-7.34290710922906,-7.37664827119627,1.03431689777423,12303.8693284087,9.50320069550672e-17
1481,-7.84180222726561,0.561224417332268,-0.358792410985068,4.32529669944538e-10,1.0523783855793,80558.6023744251,-6.06027573803026e-16,0.0510527234334019,0,0,0,-7.84180222726561,-7.79074950383221,-7.84180222726561,1.0523783855793,80558.6023744256,8.06199243166519e-16
1482,-7.70880237700175,0.498630202910838,-0.386281065338977,2.6372159798149e-10,1.01540840224902,419721.342087901,2.41843582197513e-16,0.0152908883883267,0,0,0,-7.70880237700175,-7.69351148861343,-7.70880237700175,1.01540840224902,419721.342087901,1.33380960597328e-16
1483,-7.80416204274869,0.511058236044685,-0.404263240487703,1.68100479819625e-10,1.02549505211613,1120730.32876399,-2.63446671885011e-16,0.0251754736530177,0,0,0,-7.80416204274869,-7.77898656909567,-7.80416204274869,1.02549505211613,1120730.32876399,1.64791020335681e-16
1484,-7.87127991053993,0.559374283048809,-0.415657911726169,5.66345007021726e-10,1.04457067764926,817002.686559523,-1.78869265078497e-18,0.0436052262262212,0,0,0,-7.87127991053993,-7.82767468431371,-7.87127991053993,1.04457067764926,817002.686559523,7.53563877964325e-17
1485,-7.92144957791529,0.543483311105374,-0.403378989040553,4.56538735277808e-11,1.03710814168521,308066.509317143,2.95319324550292e-16,0.0364360240276782,0.0188888888888889,0,0,-7.92144957791529,-7.88501355388762,-7.92144957791529,1.03710814168521,308066.509317142,2.39962370961343e-16
1486,-7.77312151407485,0.527466339189289,-0.355447832250302,1.83450029639245e-09,1.03735319712332,112801.976347129,-1.63819575189134e-16,0.0366724509068974,0,0,0,-7.77312151407485,-7.73644906316796,-7.77312151407485,1.03735319712332,112801.976347129,1.44390672258194e-16
1487,-7.61739059207014,0.559805673758063,-0.391219536155376,6.10720779549212e-11,1.03580651412969,111223.185188229,-1.5385840749597e-16,0.0351803175596673,0.0155555555555556,0,0,-7.61739059207014,-7.58221027451047,-7.61739059207014,1.03580651412969,111223.18518823,2.75358439753385e-16
1488,-8.04926107882648,0.527802666115948,-0.412818221922944,1.06397709855407e-10,1.05756779698588,362326.616581542,2.7808002814014e-16,0.0559716501421637,0,0,0,-8.04926107882648,-7.99328942868432,-8.04926107882648,1.05756779698588,362326.616581541,2.15136550549586e-16
1489,-7.61482486700243,0.509895530707932,-0.430912300215017,1.57818615960648e-09,1.0443714957195,6357.86266692673,-1.64158810002214e-16,0.0434152649497651,0,0,0,-7.61482486700243,-7.57140960205266,-7.61482486700243,1.0443714957195,6357.86266692674,5.00032114479786e-16
1490,-6.94297804152927,0.511330105869544,-0.364088275132262,5.91443763218529e-12,1.03533978596807,749.505449090823,2.22060024689262e-16,0.0347296476654693,0.0133333333333333,0,0,-6.94297804152927,-6.9082483938638,-6.94297804152927,1.03533978596807,749.505449090821,9.59263532804597e-17
1491,-7.54774700868676,0.47470293218874,-0.418627894082194,1.76746030059385e-11,1.03440726592269,94622.4952799834,2.79529485977845e-16,0.0338285488232376,0.0233333333333333,0,0,-7.54774700868676,-7.51391845986352,-7.54774700868676,1.03440726592269,94622.495279983,7.37989916091111e-17
1492,-7.69700412494906,0.518213732097782,-0.434679956188561,1.52038464207446e-10,1.01872084911504,116231.202530869,-2.69660836870066e-16,0.0185476574531767,0,0,0,-7.69700412494906,-7.67845646749589,-7.69700412494906,1.01872084911504,116231.20253087,5.34140632958548e-17
1493,-7.15163650292599,0.539548730500262,-0.426453846854998,2.7171497332401e-10,1.05922285616738,4285.50021853793,-2.76692249359358e-16,0.0575354834015891,0,0,0,-7.15163650292599,-7.0941010195244,-7.15163650292599,1.05922285616738,4285.50021853794,2.8165741344171e-16
1494,-7.61042833531972,0.506033035850172,-0.451299521417747,2.79220739519991e-10,1.03548202764399,143327.486654934,2.99143426079556e-17,0.0348667079693893,0,0,0,-7.61042833531972,-7.57556162735033,-7.61042833531972,1.03548202764399,143327.486654934,1.53488333154428e-16
1495,-7.49177369634861,0.552137250006547,-0.431371791545013,1.98814794524551e-10,1.0294744635494,16227.5984929199,-9.60959706869997e-17,0.0290484247639446,0,0,0,-7.49177369634861,-7.46272527158467,-7.49177369634861,1.0294744635494,16227.5984929199,8.34826035461194e-17
1496,-7.61911154343737,0.533319114480536,-0.441518270215237,1.64606773706061e-11,1.05324926784182,88669.5185989446,8.40993941153556e-17,0.0518799252135864,0.02,0,0,-7.61911154343737,-7.56723161822378,-7.61911154343737,1.05324926784182,88669.5185989445,5.50177187758689e-17
1497,-7.7638943887579,0.583443890703426,-0.424702866923204,3.10811695476038e-10,1.03091441342128,131570.490217915,-2.46099437125243e-17,0.0304451307816361,0,0,0,-7.7638943887579,-7.73344925797627,-7.7638943887579,1.03091441342128,131570.490217915,8.79003659982737e-17
1498,-7.61197315488044,0.585671236705726,-0.411191048008728,4.02090598713327e-10,1.0425025454675,53096.365959964,9.30736968977423e-17,0.0416240748440624,0,0,0,-7.61197315488044,-7.57034908003637,-7.61197315488044,1.0425025454675,53096.3659599639,1.38508032204104e-16
1499,-7.78892741345009,0.573996008226754,-0.415605459914485,5.56685918334176e-08,1.04845786471382,41181.2715395277,7.14197219882825e-16,0.0473200807776145,0,0,0,-7.78892741345009,-7.74160733267247,-7.78892741345009,1.04845786471382,41181.2715395274,2.39638555912494e-16
1500,-7.78017072494423,0.48207577423128,-0.423446876267775,2.83607800222384e-10,1.06845160865278,341978.991615113,3.53359317115418e-16,0.0662079199448452,0,0,0,-7.78017072494423,-7.71396280499938,-7.78017072494423,1.06845160865278,341978.991615112,1.66271317701848e-16
1501,-7.51051802254658,0.515260952821425,-0.422121312749709,2.84753889525095e-10,1.03191526506929,7206.77822169877,-7.30896824544895e-18,0.0314165251212797,0,0,0,-7.51051802254658,-7.4791014974253,-7.51051802254658,1.03191526506929,7206.77822169877,4.94974431812049e-17
1502,-7.71938716525765,0.458630624668898,-0.397278390606123,1.00728981418641e-09,1.04081952649991,182187.97499936,-3.5952722280778e-16,0.0400070753283487,0,0,0,-7.71938716525765,-7.6793800899293,-7.71938716525765,1.04081952649991,182187.974999361,5.06474684722511e-16
1503,-7.53511025716786,0.513083903288763,-0.427077380499369,1.77561791360503e-11,1.04262953194573,77486.4048545535,3.71986392306351e-16,0.0417456136190034,0.0188888888888889,0,0,-7.53511025716786,-7.49336464354886,-7.53511025716786,1.04262953194573,77486.4048545532,2.24511767201976e-16
1504,-8.15625876692252,0.531378729790299,-0.435199484384418,5.38187906031458e-10,1.01429951580761,1052736.52945287,4.60434159934822e-16,0.0141981608041586,0,0,0,-8.15625876692252,-8.14206060611836,-8.15625876692252,1.01429951580761,1052736.52945286,4.8579967209466e-17
1505,-7.8228295095529,0.486390573859527,-0.421700109394532,1.99738584360169e-11,1.0314117147953,57732.289815699,-7.09309154621628e-18,0.0309278757875753,0.0166666666666667,0,0,-7.8228295095529,-7.79190163376532,-7.8228295095529,1.0314117147953,57732.289815699,2.74471803310108e-17
1506,-7.65162795721595,0.526485280261399,-0.398126400168225,3.07538694057141e-12,1.04950263270877,68653.71179401,4.01037228117376e-16,0.0483163588407103,0.0155555555555556,0,0,-7.65162795721595,-7.60331159837524,-7.65162795721595,1.04950263270877,68653.7117940097,9.96348065779924e-17
1507,-7.66825614495061,0.504519955141148,-0.415603716326648,1.11185359287137e-10,1.03697080573019,102055.43471703,-6.90188646975306e-17,0.0363037363705459,0,0,0,-7.66825614495061,-7.63195240858007,-7.66825614495061,1.03697080573019,102055.43471703,9.41607902760211e-17
1508,-7.56410134950035,0.480740989149369,-0.457707568621543,2.3679581973671e-10,1.03513227165092,114705.75943227,2.93021779679887e-16,0.034529182604627,0,0,0,-7.56410134950035,-7.52957216689572,-7.56410134950035,1.03513227165092,114705.759432269,1.43943499095498e-16
1509,-7.35663889559853,0.483004728836574,-0.434112515089511,1.93234240842947e-12,1.03269499279211,21955.3435327737,5.89651784189805e-17,0.0321718829906879,0.0133333333333333,0,0,-7.35663889559853,-7.32446701260784,-7.35663889559853,1.03269499279211,21955.3435327737,1.24229330526286e-16
1510,-7.79611530655107,0.55436032542678,-0.444212213120113,5.26280851375444e-10,1.02068614760918,167764.264234885,-1.27428931604199e-16,0.020474933347582,0,0,0,-7.79611530655107,-7.77564037320349,-7.79611530655107,1.02068614760918,167764.264234886,1.96617413708269e-16
1511,-7.67662056728063,0.513076651534743,-0.43707588082619,5.85750401495616e-11,1.04799168652545,194713.740788349,7.60502771868232e-17,0.0468756321695689,0.0122222222222222,0,0,-7.67662056728063,-7.62974493511106,-7.67662056728063,1.04799168652545,194713.740788349,1.02957765769752e-16
1512,-8.00489452584392,0.550044978602906,-0.460791486236487,1.25838548301865e-10,1.0524085623866,1877702.66532068,4.15720698606255e-16,0.051081385850093,0,0,0,-8.00489452584392,-7.95381313999382,-8.00489452584392,1.0524085623866,1877702.66532067,1.96991342990869e-16
1513,-7.99226702179392,0.570367444927966,-0.447974374688085,2.45040254030477e-10,1.02992519959187,1774416.99354285,7.4785856519889e-16,0.0294821971433119,0,0,0,-7.99226702179392,-7.9627848246506,-7.99226702179392,1.02992519959187,1774416.99354284,5.63561543111114e-16
1514,-7.75821039379042,0.570602165527454,-0.393318198424279,1.65924865300245e-10,1.05061439163785,161259.775079541,5.34164726340158e-16,0.0493751207518792,0,0,0,-7.75821039379042,-7.70883527303854,-7.75821039379042,1.05061439163785,161259.77507954,1.52322213484466e-16
1515,-7.9213161255764,0.519827136507732,-0.414034119884144,2.50545560213704e-10,1.02366998481504,391744.257094315,-2.25375273998907e-16,0.0233937496238106,0,0,0,-7.9213161255764,-7.89792237595259,-7.9213161255764,1.02366998481504,391744.257094316,1.57859836313889e-16
1516,-7.88816994365404,0.552267606323632,-0.423237237309129,5.60646587969867e-11,1.03083462366535,34850.1822825301,3.68285648890934e-16,0.0303687220092696,0.0177777777777778,0,0,-7.88816994365404,-7.85780122164477,-7.88816994365404,1.03083462366535,34850.18228253,8.0306132114553e-17
1517,-7.95823733085629,0.560690713129838,-0.420900664500921,2.52315474964114e-10,1.04777242572177,911561.135008656,4.71659748294921e-16,0.0466663612065448,0,0,0,-7.95823733085629,-7.91157096964975,-7.95823733085629,1.04777242572177,911561.135008653,1.47351266990528e-16
1518,-7.72668600880923,0.551002506297688,-0.403352666651631,6.05599231026071e-10,1.0365936178569,270986.055508953,3.13113732472756e-16,0.0359398920265975,0,0,0,-7.72668600880923,-7.69074611678263,-7.72668600880923,1.0365936178569,270986.055508953,7.98396842465681e-17
1519,-7.77034398345365,0.548684535864512,-0.400571922731587,8.07516340033372e-11,1.05110487943628,79159.7469700241,2.55659690948404e-16,0.0498418623856285,0.0222222222222222,0,0,-7.77034398345365,-7.72050212106802,-7.77034398345365,1.05110487943628,79159.746970024,3.7034418741576e-17
1520,-7.74628910284762,0.552152207239231,-0.40018688316481,2.79388187707775e-09,1.06000092601796,655597.971059966,3.53482675229265e-16,0.0582697571225527,0,0,0,-7.74628910284762,-7.68801934572507,-7.74628910284762,1.06000092601796,655597.971059964,1.46179364908979e-16
1521,-8.14883572789572,0.545831981663861,-0.397631962264973,4.36356373857047e-10,1.03755725487798,272053.400035011,4.990197105845e-16,0.0368691427984587,0,0,0,-8.14883572789572,-8.11196658509726,-8.14883572789572,1.03755725487798,272053.40003501,5.63001131054847e-16
1522,-7.67640239997911,0.571701736962602,-0.397188665211889,9.37364002545829e-12,1.02922501639433,93134.1732409222,1.39410088411612e-16,0.0288061074601051,0.02,0,0,-7.67640239997911,-7.64759629251901,-7.67640239997911,1.02922501639433,93134.173240922,7.91804893256969e-17
1523,-7.65941767644851,0.525565528267753,-0.473904038371879,1.39816066946485e-10,1.05689416417457,138057.775981403,5.3315376804777e-16,0.0553344168645549,0,0,0,-7.65941767644851,-7.60408325958396,-7.65941767644851,1.05689416417457,138057.775981402,3.27299915565188e-16
1524,-7.85091275560588,0.542638645043068,-0.425061099965275,2.25502727930611e-10,1.04345785271498,294045.776830533,6.29126380620922e-18,0.0425398818680834,0,0,0,-7.85091275560588,-7.8083728737378,-7.85091275560588,1.04345785271498,294045.776830533,3.69688847435946e-17
1525,-7.6576634299326,0.537002799534092,-0.427182956295027,5.04496158008263e-11,1.03253461673749,92535.962655795,-5.56961884020287e-17,0.032016551501974,0.0222222222222222,0,0,-7.6576634299326,-7.62564687843062,-7.6576634299326,1.03253461673749,92535.962655795,4.83101213354252e-17
1526,-7.96802658602489,0.528176317085814,-0.42123863407187,1.80604057407902e-09,1.05368874438768,639776.740952765,3.82086337877594e-16,0.0522970757552976,0,0,0,-7.96802658602489,-7.91572951026959,-7.96802658602489,1.05368874438768,639776.740952762,1.99269613155985e-16
1527,-7.73356677829618,0.594628367032056,-0.363722273935513,1.67277853698971e-11,1.02487911098131,156202.908488158,2.73053185000865e-16,0.0245745440431983,0.0188888888888889,0,0,-7.73356677829618,-7.70899223425299,-7.73356677829618,1.02487911098131,156202.908488158,1.43496325932801e-16
1528,-7.85754468862755,0.57074384267747,-0.380241564315305,6.23144257424447e-12,1.04869065707603,1042274.30444596,1.56233051187529e-16,0.0475423799796499,0.0122222222222222,0,0,-7.85754468862755,-7.8100023086479,-7.85754468862755,1.04869065707603,1042274.30444596,1.18855542691815e-16
1529,-7.56778649887984,0.511650106469322,-0.445205824140833,3.70882468695545e-11,1.06032501298535,67805.731030555,2.09030323914148e-16,0.0585754591106695,0.02,0,0,-7.56778649887984,-7.50921103976917,-7.56778649887984,1.06032501298535,67805.731030555,5.12437314803549e-17
1530,-7.84003399952475,0.57438281875011,-0.378849928315989,1.37483285018968e-10,1.03047643580341,430213.361189343,1.48646527185924e-16,0.0300207702310729,0,0,0,-7.84003399952475,-7.81001322929368,-7.84003399952475,1.03047643580341,430213.361189343,5.35220016454711e-17
1531,-7.83847766391643,0.571680596336217,-0.404978704798295,2.11890054648785e-10,1.02874242702556,920284.410822528,2.47394697320639e-16,0.0283369919501177,0,0,0,-7.83847766391643,-7.81014067196631,-7.83847766391643,1.02874242702556,920284.410822526,1.89632260511669e-16
1532,-7.83093735997283,0.503575440008162,-0.396382590011132,5.28361369174235e-11,1.02835362844199,133385.131039779,4.38538094726937e-17,0.0279590766388378,0.0222222222222222,0,0,-7.83093735997283,-7.80297828333399,-7.83093735997283,1.02835362844199,133385.131039779,8.63174308264448e-17
1533,-7.92934931766866,0.531346745209244,-0.404140761596091,2.02248428211206e-09,1.04587478952362,491546.666381719,4.75237133596491e-17,0.0448536120569418,0,0,0,-7.92934931766866,-7.88449570561172,-7.92934931766866,1.04587478952362,491546.666381719,9.73912308823957e-17
1534,-7.64859804698736,0.525538649173068,-0.431318204584996,3.76031773012479e-10,1.02912134311753,167825.514613964,-2.8557403355636e-17,0.0287053705603771,0,0,0,-7.64859804698736,-7.61989267642698,-7.64859804698736,1.02912134311753,167825.514613964,6.04531856672629e-17
1535,-7.6039898593156,0.521974105738734,-0.408035536671235,1.34242704148536e-10,1.02677453769147,124718.529004381,3.11571756049665e-16,0.0264219338624756,0,0,0,-7.6039898593156,-7.57756792545312,-7.6039898593156,1.02677453769147,124718.52900438,1.16504028646602e-16
1536,-7.8190769779375,0.540124051250566,-0.394244189179065,1.30225885762495e-09,1.03487123846733,231937.993386047,-5.40925329220146e-17,0.0342770043522378,0,0,0,-7.8190769779375,-7.78479997358527,-7.8190769779375,1.03487123846733,231937.993386047,8.91031076082843e-17
1537,-7.58697811340727,0.501640209855968,-0.42213165205907,5.7444896100067e-11,1.05544292888616,14040.3184002485,3.02535774210355e-17,0.0539601687106829,0.02,0,0,-7.58697811340727,-7.53301794469659,-7.58697811340727,1.05544292888616,14040.3184002485,5.77932763374318e-17
1538,-7.67736667857258,0.502114732413016,-0.405993367440754,2.5638074308681e-10,1.03285034587356,121247.805811523,2.06069729181814e-16,0.0323214698739139,0,0,0,-7.67736667857258,-7.64504520869866,-7.67736667857258,1.03285034587356,121247.805811522,1.06188206376127e-16
1539,-7.63779276498799,0.479014571924025,-0.386078368427708,5.58451956203254e-11,1.06032409655466,138521.348411899,-1.91020039292451e-16,0.0585746126270134,0.00888888888888889,0,0,-7.63779276498799,-7.57921815236097,-7.63779276498799,1.06032409655466,138521.348411899,1.07167361404789e-16
1540,-7.816290152079,0.513008059328545,-0.394922082626063,2.30619201952574e-10,1.05923448830327,87926.3807601847,-7.66670677560594e-17,0.0575461174051593,0,0,0,-7.816290152079,-7.75874403467384,-7.816290152079,1.05923448830327,87926.3807601848,1.10027727669622e-16
1541,-7.79425510224481,0.479040643124807,-0.35843337884087,9.24181274635141e-10,1.03570025930114,81562.5364356091,-3.31339893793686e-16,0.0350777761468643,0,0,0,-7.79425510224481,-7.75917732609795,-7.79425510224481,1.03570025930114,81562.5364356094,3.56855748654776e-16
1542,-7.76164939240641,0.54723751149195,-0.404316734267435,1.23623897000754e-10,1.02745620388878,182330.245499921,-1.12009167373294e-16,0.0270859369902276,0,0,0,-7.76164939240641,-7.73456345541618,-7.76164939240641,1.02745620388878,182330.245499922,4.78012691158054e-17
1543,-7.41189197992308,0.560750251742053,-0.381942148653642,5.88708691671745e-13,1.02484598312109,14558.3839658668,5.14187458043757e-16,0.0245423263880368,0.0133333333333333,0,0,-7.41189197992308,-7.38734965353504,-7.41189197992308,1.02484598312109,14558.3839658668,1.03574556338989e-16
1544,-7.67496888648328,0.417884019209099,-0.398764693805003,4.80188927929909e-11,1.06382988245973,31219.2037741108,-2.23586581348122e-17,0.0618753979014128,0.0211111111111111,0,0,-7.67496888648328,-7.61309348858186,-7.67496888648328,1.06382988245973,31219.2037741108,9.68284094879676e-17
1545,-7.61181751349221,0.575592247695127,-0.407872802136628,1.41076596969237e-10,1.03786003131106,152684.124604583,1.74551731093844e-17,0.0371608332416917,0,0,0,-7.61181751349221,-7.57465668025052,-7.61181751349221,1.03786003131106,152684.124604583,1.47220198994565e-16
1546,-7.88961947320913,0.549681962713328,-0.451822093309852,8.16648324377365e-11,1.02605988789249,268412.240920787,3.74237677884063e-16,0.0257260887718329,0.0233333333333333,0,0,-7.88961947320913,-7.8638933844373,-7.88961947320913,1.02605988789249,268412.240920786,6.75185216378635e-16
