"draw","beta0_raw","beta1","beta2","lambda_min","lambda_median","lambda_max","log_lambda_mean","log_lambda_median","prop_at_lower","prop_at_upper","prop_nonfinite","beta0_plus_mean_log_lambda","beta0_plus_median_log_lambda","beta0_ident","lambda_ident_median","lambda_ident_max","lambda_ident_log_colmean_abs_mean"
497,-8.21266925406477,0.61520543587282,-0.379813010492059,4.46165455976362e-10,1.03307688385172,732046.283265704,4.77958721983245e-16,0.0325413736753394,0,0,0,-8.21266925406477,-8.18012788038943,-8.21266925406477,1.03307688385172,732046.2832657,1.55207636866174e-16
498,-7.61969417950652,0.561891898981473,-0.40868631933161,6.29691538289594e-11,1.08189426001884,21937.2329110042,2.4434158400292e-16,0.0787133467305427,0.0188888888888889,0,0,-7.61969417950652,-7.54098083277598,-7.61969417950652,1.08189426001884,21937.2329110041,8.01249498848399e-17
499,-7.59156976326947,0.597428097591905,-0.381060602833042,1.03787471732719e-09,1.04467994627248,12125.8688813496,2.99143426079556e-17,0.0437104804387052,0,0,0,-7.59156976326947,-7.54785928283077,-7.59156976326947,1.04467994627248,12125.8688813496,6.94082137443609e-17
500,-7.67296992061562,0.44766492233914,-0.382659977452075,7.26436754332418e-10,1.03904048159456,155201.125436339,4.79246272296526e-16,0.0382976394601621,0,0,0,-7.67296992061562,-7.63467228115546,-7.67296992061562,1.03904048159456,155201.125436338,7.0893137039797e-16
501,-7.65435766895571,0.48541805935971,-0.467498055979667,1.08206281632749e-09,1.05539320992719,216024.76782146,-2.14458080923426e-16,0.0539133657201612,0,0,0,-7.65435766895571,-7.60044430323555,-7.65435766895571,1.05539320992719,216024.767821461,2.4613798653582e-16
502,-7.77850299311696,0.550088305861515,-0.470183494386851,2.03095784066966e-10,1.05099474558318,131204.67497608,4.19417587080615e-17,0.0497370906576577,0,0,0,-7.77850299311696,-7.7287659024593,-7.77850299311696,1.05099474558318,131204.67497608,8.66128156849931e-17
503,-7.74910944720506,0.573724956988528,-0.411500533548287,6.88551643753299e-11,1.02767211716175,107710.580700249,4.17474696787521e-16,0.0272956353528559,0.0222222222222222,0,0,-7.74910944720506,-7.7218138118522,-7.74910944720506,1.02767211716175,107710.580700249,1.0792871226369e-16
504,-8.06808819552169,0.55371083422707,-0.425108229905045,2.07375980748393e-10,1.01950562627074,1173237.2950239,2.28274189674317e-16,0.0193177838068909,0,0,0,-8.06808819552169,-8.0487704117148,-8.06808819552169,1.01950562627074,1173237.2950239,8.55951112457534e-17
505,-7.55165031913224,0.532033889826756,-0.347789861480312,2.77463437346136e-11,1.05351590566244,11703.1098436725,-1.0682812659171e-16,0.0521330468344517,0.0177777777777778,0,0,-7.55165031913224,-7.49951727229778,-7.55165031913224,1.05351590566244,11703.1098436726,9.06682136777211e-17
506,-7.94914977917802,0.507975700462519,-0.363562689895597,2.93974634030431e-10,1.02159935210542,241287.669967804,-8.17247504237962e-18,0.0213691305523983,0,0,0,-7.94914977917802,-7.92778064862562,-7.94914977917802,1.02159935210542,241287.669967804,6.44469046030673e-17
507,-7.74945491273971,0.557531780629187,-0.406127100668979,4.2397735217913e-11,1.0454863658638,223772.775825581,9.74105055876843e-17,0.044482191662076,0.0233333333333333,0,0,-7.74945491273971,-7.70497272107763,-7.74945491273971,1.0454863658638,223772.775825581,9.08763804948383e-17
508,-7.40621811062641,0.473472061395918,-0.392520290381021,1.27964361806056e-10,1.02236705969658,28120.029030564,4.22501539926796e-17,0.0221205669007633,0,0,0,-7.40621811062641,-7.38409754372564,-7.40621811062641,1.02236705969658,28120.029030564,1.07020873644596e-16
509,-7.52307857634567,0.527112115977503,-0.426987177717448,2.81452298281254e-12,1.03580973462138,28478.3692254332,3.53698551928498e-16,0.0351834671304742,0.0177777777777778,0,0,-7.52307857634567,-7.4878951092152,-7.52307857634567,1.03580973462138,28478.3692254331,1.85438084640863e-16
510,-7.85140130744542,0.5111744662807,-0.401609764509838,2.77646025599389e-11,1.02203226493494,424069.685978395,6.18949336228525e-17,0.0217930480243462,0.0255555555555556,0,0,-7.85140130744542,-7.82960825942107,-7.85140130744542,1.02203226493494,424069.685978394,1.07429497396715e-16
511,-7.79451660879667,0.489550742250343,-0.413799821279885,1.39532016148614e-10,1.04817276969882,815476.835544391,4.11214272509773e-16,0.047048057806369,0,0,0,-7.79451660879667,-7.7474685509903,-7.79451660879667,1.04817276969882,815476.835544389,1.36588271557356e-16
512,-7.61196697882277,0.534835616871503,-0.399603204391296,1.1320209451492e-09,1.05034084483773,189485.932161285,-3.33375302672165e-16,0.049114671370281,0,0,0,-7.61196697882277,-7.56285230745249,-7.61196697882277,1.05034084483773,189485.932161286,6.00846533021442e-16
513,-7.95236601998602,0.492227595421294,-0.396904220459913,1.63185200414885e-10,1.03698831065837,1017932.59839574,-1.85563852092871e-16,0.0363206173698917,0,0,0,-7.95236601998602,-7.91604540261613,-7.95236601998602,1.03698831065837,1017932.59839574,1.01718884087326e-16
514,-7.58919365323371,0.48363407412987,-0.429395492159724,4.27893003063466e-13,1.06523443442372,11028.5103266154,2.08783607686453e-16,0.0631948357064715,0.0122222222222222,0,0,-7.58919365323371,-7.52599881752724,-7.58919365323371,1.06523443442372,11028.5103266154,6.92024562654048e-17
515,-8.09238713768689,0.524475089057889,-0.385955571849885,1.77813290530236e-10,1.04565071547365,3079237.1008859,4.82792818069634e-17,0.0446386188798544,0,0,0,-8.09238713768689,-8.04774851880704,-8.09238713768689,1.04565071547365,3079237.1008859,6.40691203794101e-17
516,-7.9057183569968,0.549883465495542,-0.371133844361953,2.00717674793895e-10,1.05048953972087,1453048.71415849,2.90816753394867e-16,0.0492562722756539,0,0,0,-7.9057183569968,-7.85646208472114,-7.9057183569968,1.05048953972087,1453048.71415848,3.97533086695903e-16
517,-8.00772223907525,0.532279874136279,-0.404294638966111,1.166154599204e-10,1.02543506186447,1300546.20470557,8.93112744254015e-17,0.025116955640648,0,0,0,-8.00772223907525,-7.9826052834346,-8.00772223907525,1.02543506186447,1300546.20470557,8.02752925860912e-17
518,-7.79149827091462,0.508080038369951,-0.429643102065835,9.87701057587299e-10,1.04011923230855,34704.7746798913,-2.75643705391657e-16,0.0393353442080155,0,0,0,-7.79149827091462,-7.7521629267066,-7.79149827091462,1.04011923230855,34704.7746798914,1.72963495378061e-16
519,-7.88626223340767,0.568039533068445,-0.38862869889872,2.34793571024185e-11,1.02245532751754,36998.3318689036,2.53562603013001e-16,0.0222065411477665,0.02,0,0,-7.88626223340767,-7.8640556922599,-7.88626223340767,1.02245532751754,36998.3318689035,1.72940365731715e-16
520,-8.06435937498017,0.557080285589646,-0.398550071934847,2.54237108499864e-10,1.04921064021386,1854137.87042294,1.04592260778228e-16,0.0480377345098073,0,0,0,-8.06435937498017,-8.01632164047037,-8.06435937498017,1.04921064021386,1854137.87042293,1.23974904416476e-16
521,-8.15704863406842,0.457488184634115,-0.340112740268899,3.25644006716731e-10,1.02940933548597,1764818.88640822,2.68303897617746e-17,0.0289851764616573,0,0,0,-8.15704863406842,-8.12806345760677,-8.15704863406842,1.02940933548597,1764818.88640822,5.6382367910304e-17
522,-7.78809048773296,0.500548677437855,-0.411244895612969,5.0461461474464e-11,1.05959267706307,36278.2247346059,9.68361193700831e-18,0.057884501507139,0.0222222222222222,0,0,-7.78809048773296,-7.73020598622582,-7.78809048773296,1.05959267706307,36278.2247346059,8.46313759813218e-17
523,-7.57436514517343,0.542312001478867,-0.374017172073955,6.96601034370467e-11,1.02792947313545,47699.3934813103,5.79012146870481e-17,0.0275447609171897,0.0177777777777778,0,0,-7.57436514517343,-7.54682038425624,-7.57436514517343,1.02792947313545,47699.3934813103,9.91645037689497e-17
524,-7.91625993284248,0.563594427307676,-0.431801213706237,5.93681725514728e-11,1.04523349511841,595320.966528375,1.14106255308697e-17,0.0442402967855846,0.0244444444444444,0,0,-7.91625993284248,-7.8720196360569,-7.91625993284248,1.04523349511841,595320.966528375,4.03072636995855e-17
525,-8.00151442740983,0.455271955369498,-0.393199284383397,4.70232414335106e-11,1.05532351381382,43961.8840048475,6.28694627222457e-16,0.0538470493158835,0.0222222222222222,0,0,-8.00151442740983,-7.94766737809395,-8.00151442740983,1.05532351381382,43961.8840048472,1.39672224403537e-16
526,-7.80612238482181,0.50627187277264,-0.432485251914762,3.41342398174834e-10,1.03714907628983,136665.100082072,2.00194799009839e-16,0.0364756237726969,0,0,0,-7.80612238482181,-7.76964676104911,-7.80612238482181,1.03714907628983,136665.100082072,1.20258741236828e-16
527,-7.72477511737512,0.590288992920507,-0.371872884534013,1.08132826216852e-12,1.04245629531381,6471.7969664674,2.37094294814395e-16,0.0415795793969743,0.0122222222222222,0,0,-7.72477511737512,-7.68319553797814,-7.72477511737512,1.04245629531381,6471.79696646739,1.00869351451729e-16
528,-8.01818710526078,0.556464380626678,-0.420475482538779,1.29290187137687e-10,1.01605835856297,659610.017518624,-2.52853293858379e-16,0.0159307662757884,0,0,0,-8.01818710526078,-8.00225633898499,-8.01818710526078,1.01605835856297,659610.017518626,1.85037170770859e-16
529,-7.55994244702668,0.524302436294743,-0.444460893277049,1.02307498355044e-11,1.07078700214898,26896.6864864905,4.63425594195617e-16,0.0683937863564401,0.0155555555555556,0,0,-7.55994244702668,-7.49154866067024,-7.55994244702668,1.07078700214898,26896.6864864904,8.3868097651892e-17
530,-7.72645338259936,0.568933788726367,-0.392327721633814,6.87410190158821e-11,1.04146849940583,483794.555043371,-5.31056680112367e-17,0.040631697387567,0.02,0,0,-7.72645338259936,-7.68582168521179,-7.72645338259936,1.04146849940583,483794.55504337,8.47258220372361e-17
531,-7.13415945506353,0.52638582048923,-0.373066972433146,8.94771087386473e-12,1.02054448801801,1759.3761234108,4.17505536315982e-16,0.0203359016071018,0.0133333333333333,0,0,-7.13415945506353,-7.11382355345642,-7.13415945506353,1.02054448801801,1759.37612341079,1.12533439357144e-16
532,-7.69295234867825,0.474761630554344,-0.3417280585853,4.25919045638297e-11,1.04865883721262,6668.13078142636,5.50670620214078e-16,0.0475119121883163,0.0188888888888889,0,0,-7.69295234867825,-7.64544043648994,-7.69295234867825,1.04865883721262,6668.13078142633,1.60257609651795e-16
533,-7.63624894295651,0.521664867949584,-0.351802849385565,3.74956114310483e-11,1.02733422594951,73260.6407756817,2.43108002864447e-16,0.0269670049971164,0.0166666666666667,0,0,-7.63624894295651,-7.60928193795939,-7.63624894295651,1.02733422594951,73260.6407756816,1.38592840907374e-16
534,-7.47128186720422,0.557735334642382,-0.464999369026636,2.85375800006811e-12,1.05225360534148,29488.4928412929,3.30111854132984e-16,0.0509341453784424,0.0144444444444444,0,0,-7.47128186720422,-7.42034772182577,-7.47128186720422,1.05225360534148,29488.4928412928,1.00796589439265e-16
535,-7.81096977488247,0.525164762641032,-0.449787086068211,1.83501543812101e-10,1.03326026136795,369889.374476302,-3.5101551295232e-16,0.032717668350199,0,0,0,-7.81096977488247,-7.77825210653227,-7.81096977488247,1.03326026136795,369889.374476303,1.9798977272482e-16
536,-7.45212446905584,0.498311882581145,-0.416630977200747,7.97923931308737e-06,1.0223609380811,5086.51687031018,6.4084540143641e-17,0.022114539600262,0,0,0,-7.45212446905584,-7.43000992945558,-7.45212446905584,1.0223609380811,5086.51687031018,5.45705456131726e-17
537,-7.71214638281772,0.577337117642999,-0.42037673416674,2.8843153883612e-12,1.05420974369848,24417.2218958708,3.15365018050468e-16,0.0527902075563441,0.0144444444444444,0,0,-7.71214638281772,-7.65935617526137,-7.71214638281772,1.05420974369848,24417.2218958707,1.15921932546886e-16
538,-7.80985770141939,0.496953588099559,-0.365135298278703,8.90719272057876e-11,1.0457786625315,1043997.24908808,1.27367252547275e-16,0.0447612579106497,0.0111111111111111,0,0,-7.80985770141939,-7.76509644350874,-7.80985770141939,1.0457786625315,1043997.24908808,1.88691654893584e-16
539,-7.63165511761973,0.510098084825392,-0.414480920006259,1.96294607829246e-10,1.03292614315718,29080.3641003858,1.32301577101164e-16,0.0323956856828586,0,0,0,-7.63165511761973,-7.59925943193687,-7.63165511761973,1.03292614315718,29080.3641003858,9.33743823002450e-17
540,-7.64593609072095,0.550813610145992,-0.406748571607716,2.94716161143797e-10,1.02931475293083,44863.5692269532,-1.11022302462516e-18,0.0288932516027275,0,0,0,-7.64593609072095,-7.61704283911823,-7.64593609072095,1.02931475293083,44863.5692269532,3.57738530156995e-17
541,-7.78275760646463,0.533890096613109,-0.336507328036419,6.35603153175408e-11,1.06589769430556,313314.32756667,1.53889247024431e-17,0.0638173222737858,0.0211111111111111,0,0,-7.78275760646463,-7.71894028419084,-7.78275760646463,1.06589769430556,313314.32756667,3.24277641775931e-17
542,-7.59696422551668,0.506840688506587,-0.431670929641997,4.39321423975596e-11,1.03013086095276,34155.32660025,2.77216521343209e-16,0.0296854345770697,0.0166666666666667,0,0,-7.59696422551668,-7.56727879093961,-7.59696422551668,1.03013086095276,34155.3266002499,2.08845286743377e-16
543,-8.09328971940208,0.519125684638652,-0.441201901278234,5.33857956893557e-11,1.03349337533225,252287.701254466,2.07858421832599e-17,0.0329444862477353,0.0222222222222222,0,0,-8.09328971940208,-8.06034523315434,-8.09328971940208,1.03349337533225,252287.701254467,9.16859181169608e-17
544,-7.76057827702193,0.573827992847089,-0.481157771917832,1.65839954258001e-10,1.05953376164984,558775.808046824,5.16685459849163e-16,0.0578282048130455,0,0,0,-7.76057827702193,-7.70275007220888,-7.76057827702193,1.05953376164984,558775.808046822,1.9118965669899e-16
545,-7.72781980809706,0.51286947787462,-0.387550743647152,1.8274978566227e-10,1.03401220139257,239368.966728883,7.30973923366049e-17,0.0334464473811878,0,0,0,-7.72781980809706,-7.69437336071587,-7.72781980809706,1.03401220139257,239368.966728882,1.66402385697811e-16
546,-7.92028560260566,0.518002686677216,-0.336981391238447,2.7696911290514e-10,1.02340583323427,1583380.18368752,-2.62876140608468e-16,0.0231360889451296,0,0,0,-7.92028560260566,-7.89714951366053,-7.92028560260566,1.02340583323427,1583380.18368752,1.76199718396022e-16
547,-7.672019444341,0.480513080547498,-0.393014877519035,2.42737218878085e-11,1.01693696361767,87935.3258132675,3.53401721467053e-17,0.0167951245917933,0.00888888888888889,0,0,-7.672019444341,-7.6552243197492,-7.672019444341,1.01693696361767,87935.3258132675,6.15229318107819e-17
548,-7.67885942402983,0.526993896995547,-0.385174395939912,3.43603818558332e-11,1.06645792326988,373954.600710165,7.9726348979471e-16,0.0643426918367274,0.0244444444444444,0,0,-7.67885942402983,-7.6145167321931,-7.67885942402983,1.06645792326988,373954.600710163,1.69617406539954e-16
549,-7.53527715354402,0.536422602995134,-0.430151015580017,5.18713089086958e-08,1.03421671160341,23442.6040395865,4.32215991392266e-16,0.0336441289530835,0,0,0,-7.53527715354402,-7.50163302459093,-7.53527715354401,1.03421671160341,23442.6040395864,1.31006316905768e-16
550,-7.79456851820105,0.477101722314521,-0.345856047031671,5.26942585580096e-11,1.0436420389557,626980.461584623,3.09474668114262e-17,0.0427160624537729,0.0211111111111111,0,0,-7.79456851820105,-7.75185245574728,-7.79456851820105,1.0436420389557,626980.461584623,6.66210913596248e-17
551,-7.54044690082513,0.499219556589903,-0.393873898879123,9.05863662118399e-11,1.05259177807393,36711.5397564373,2.34010341968214e-16,0.0512554751012143,0.0211111111111111,0,0,-7.54044690082513,-7.48919142572391,-7.54044690082513,1.05259177807393,36711.5397564372,1.37561644174432e-16
552,-7.89927688647685,0.519306740117658,-0.425259435250418,5.09935523280845e-11,1.08218481912253,214600.65047081,7.83015627645353e-17,0.0789816824569556,0.02,0,0,-7.89927688647685,-7.82029520401989,-7.89927688647685,1.08218481912253,214600.65047081,2.02904340705788e-16
553,-8.007873200939,0.538453229325168,-0.363705152426875,2.73250730569079e-11,1.02017018437352,1558236.12672352,4.82654040191556e-16,0.0199689636090327,0.0222222222222222,0,0,-8.007873200939,-7.98790423732996,-8.007873200939,1.02017018437352,1558236.12672351,2.30089866912506e-16
554,-7.61334911924479,0.498309110003157,-0.458853811574043,8.88135691555362e-10,1.01342373610517,21578.0822247937,3.52002377863098e-16,0.0133343714462345,0,0,0,-7.61334911924479,-7.60001474779856,-7.61334911924479,1.01342373610517,21578.0822247937,5.24144770795863e-16
555,-7.66835156050409,0.555069412076549,-0.40879684640554,2.51252022869977e-10,1.05332504833717,258924.385181962,7.84619283125368e-16,0.0519518120047615,0,0,0,-7.66835156050409,-7.61639974849932,-7.66835156050409,1.05332504833717,258924.38518196,3.1319083129391e-16
556,-7.76710653675431,0.517435510556298,-0.443469796881119,2.75492602421183e-10,1.03275416355038,133409.866781521,-1.55924655902911e-16,0.0322285165868958,0,0,0,-7.76710653675431,-7.73487802016741,-7.76710653675431,1.03275416355038,133409.866781521,1.89752245552091e-16
557,-7.83732234413995,0.532849217515446,-0.38118038514742,1.65334955325318e-09,1.06639007573687,93586.7393204221,6.98823714944612e-17,0.0642791634683125,0,0,0,-7.83732234413995,-7.77304318067164,-7.83732234413995,1.06639007573687,93586.7393204221,1.22278730351076e-16
558,-7.59539562228403,0.529055898959342,-0.401783900544031,3.36643821064447e-12,1.02290247307468,34495.7197436735,2.44989214100618e-16,0.0226441271757418,0.0155555555555556,0,0,-7.59539562228403,-7.57275149510828,-7.59539562228403,1.02290247307468,34495.7197436734,9.53558220039162e-17
559,-7.59416448812293,0.573567298825594,-0.418327307143405,1.45725467560367e-10,1.05745854043993,66956.7674510988,2.53177108907228e-16,0.0558681248459073,0,0,0,-7.59416448812293,-7.53829636327703,-7.59416448812293,1.05745854043993,66956.7674510986,5.08081231408318e-17
560,-8.02557876748144,0.515429337642062,-0.416576731562209,5.50525992188086e-10,1.02558353669662,3500625.02401317,3.63567201036277e-16,0.025261598118662,0,0,0,-8.02557876748144,-8.00031716936277,-8.02557876748144,1.02558353669662,3500625.02401315,7.77348864290496e-17
561,-7.86941897825609,0.487035581687818,-0.334211786559795,3.45583082306789e-11,1.02992091926721,231073.795441806,1.63765606014326e-16,0.029481519592454,0.0211111111111111,0,0,-7.86941897825609,-7.83993745866363,-7.86941897825609,1.02992091926721,231073.795441806,6.90574141081078e-17
562,-8.06642102443764,0.523178806112128,-0.419716081308552,7.00093737777918e-10,1.01037249132575,222587.60643508,-1.57358693976385e-16,0.0103190609723997,0,0,0,-8.06642102443764,-8.05610196346524,-8.06642102443764,1.01037249132576,222587.60643508,7.12393107467809e-17
563,-7.80712942492733,0.453024548058061,-0.379658932340534,5.75375022288103e-10,1.06733430618429,217156.76084047,3.80559781218734e-16,0.0651642368582458,0,0,0,-7.80712942492733,-7.74196518806909,-7.80712942492733,1.06733430618429,217156.76084047,1.70180227934383e-16
564,-7.83780019628242,0.439837993388651,-0.409509781258946,1.217694452769e-09,1.05055708542602,700506.22536332,2.41404118916932e-16,0.0493203574923364,0,0,0,-7.83780019628242,-7.78847983879008,-7.83780019628242,1.05055708542602,700506.225363319,2.72235937496627e-17
565,-7.75086809111688,0.501517325205778,-0.358849499272897,4.2396154816596e-10,1.06261117592388,133017.568779678,-1.21060568976835e-16,0.0607291873873878,0,0,0,-7.75086809111688,-7.6901389037295,-7.75086809111688,1.06261117592388,133017.568779678,3.35919563770264e-17
566,-7.66957773583848,0.537297150006847,-0.359942856216348,1.44338920124577e-12,0.995745059742362,37565.0997209079,2.0736498937721e-16,-0.00426403403798487,0.0122222222222222,0,0,-7.66957773583848,-7.67384176987647,-7.66957773583848,0.995745059742363,37565.0997209078,9.36904874669785e-17
567,-7.63232135781248,0.567166222590571,-0.423006965737482,4.63399399413195e-09,1.04336126497147,77166.9620155923,4.61128049325213e-16,0.0424471475403679,0,0,0,-7.63232135781248,-7.58987421027212,-7.63232135781248,1.04336126497147,77166.962015592,2.04234777238336e-16
568,-7.72780557179627,0.538293550160182,-0.449318835253463,4.12444079059675e-10,1.02981882365325,166862.761377773,-1.38947495484685e-16,0.0293828869673751,0,0,0,-7.72780557179627,-7.69842268482889,-7.72780557179627,1.02981882365325,166862.761377773,1.27567709482277e-16
569,-7.40852623992947,0.551052502317259,-0.370596272122934,1.67517369621339e-11,1.03100174473721,3513.76500989504,1.91821867032458e-16,0.0305307666803576,0.0133333333333333,0,0,-7.40852623992947,-7.37799547324911,-7.40852623992947,1.03100174473721,3513.76500989503,1.08585979714033e-16
570,-7.60907633517919,0.549165468206039,-0.407382186354092,6.62490248400067e-10,1.04724351828066,48823.5138663362,1.02633950720903e-16,0.0461613897190719,0,0,0,-7.60907633517919,-7.56291494546012,-7.60907633517919,1.04724351828066,48823.5138663362,9.82084783866336e-17
571,-7.38208725710867,0.472871374121373,-0.416815468849694,3.36011166476995e-11,1.03614580468028,45553.5794909675,7.13626688606281e-17,0.0355078473147385,0.0211111111111111,0,0,-7.38208725710867,-7.34657940979393,-7.38208725710867,1.03614580468028,45553.5794909675,5.53723733531797e-17
572,-7.99285790647356,0.530949487258624,-0.378787760332383,6.9708026056124e-11,1.03055266836699,672384.717198744,7.14860269744754e-17,0.0300952030987986,0.0233333333333333,0,0,-7.99285790647356,-7.96276270337476,-7.99285790647356,1.03055266836699,672384.717198744,1.01369530053969e-16
573,-7.60836774888305,0.498143972078221,-0.372866028453433,7.09407071830938e-12,1.04814962817758,25423.3878647685,5.01234856089796e-16,0.0470261497575445,0.02,0,0,-7.60836774888305,-7.56134159912551,-7.60836774888305,1.04814962817758,25423.3878647684,1.80025747395815e-16
574,-7.65944192436548,0.546949162880638,-0.370595978690599,6.2070808838624e-11,1.08224724798741,163682.219882384,-7.7715611723761e-18,0.0790396126679879,0.0188888888888889,0,0,-7.65944192436548,-7.58040231169749,-7.65944192436548,1.08224724798741,163682.219882384,2.69691676398528e-17
575,-7.9391095846806,0.553782687010194,-0.444127900896574,3.91608193546668e-10,1.03125427752663,436283.94578615,3.89842479285739e-16,0.0307756965579339,0,0,0,-7.9391095846806,-7.90833388812267,-7.9391095846806,1.03125427752663,436283.945786148,6.6717464886068e-16
576,-7.51392766701695,0.541214798500777,-0.389796251228612,6.49678997874766e-10,1.05851695856761,18427.2497738601,-3.62364459426266e-16,0.0568688190106836,0,0,0,-7.51392766701695,-7.45705884800627,-7.51392766701695,1.05851695856761,18427.2497738602,5.15667755409923e-16
577,-7.68683000482344,0.539633401997687,-0.393747100654909,1.21326255108292e-10,1.03150116152304,188306.052641362,8.5980605351526e-17,0.0310151354821953,0,0,0,-7.68683000482344,-7.65581486934124,-7.68683000482344,1.03150116152304,188306.052641361,1.2702030785208e-16
578,-7.95005614325023,0.552388097234023,-0.406787777901963,1.32009954515051e-10,1.05002623716824,1267437.53457221,-1.12872674170224e-17,0.0488151426159432,0,0,0,-7.95005614325023,-7.90124100063429,-7.95005614325023,1.05002623716824,1267437.53457221,1.39505437969336e-16
579,-7.43604459453445,0.512870656932577,-0.369052331759999,5.63703512457022e-12,1.02282696471151,2924.24718981938,4.65044669439862e-16,0.0225693711747031,0.01,0,0,-7.43604459453445,-7.41347522335974,-7.43604459453445,1.02282696471151,2924.24718981937,1.55593130971946e-16
580,-7.6735511101356,0.564748340855786,-0.416941807873078,1.1705101642672e-09,1.01719449302296,239064.981211848,-2.0702575456413e-16,0.0170483322655511,0,0,0,-7.6735511101356,-7.65650277787005,-7.6735511101356,1.01719449302296,239064.981211849,9.7090545479893e-17
581,-7.72743367626578,0.537057096286205,-0.359545228764319,3.56517496278457e-10,1.02205421922214,306947.570819868,4.08870468346676e-16,0.0218136719597853,0,0,0,-7.72743367626578,-7.705620004306,-7.72743367626578,1.02205421922214,306947.570819866,7.25268610600614e-17
582,-7.79880954277354,0.578666827685329,-0.394236545127919,5.01934344569294e-10,1.05411992275164,738276.460857217,5.42532839641218e-16,0.0527058968883573,0,0,0,-7.79880954277353,-7.74610364588518,-7.79880954277354,1.05411992275164,738276.460857214,9.5281614388555e-17
583,-7.62406985714913,0.4938951656172,-0.36363943480285,3.76394451394625e-11,1.04563599405759,375113.912310194,3.98508386783508e-16,0.0446252037063506,0.0255555555555556,0,0,-7.62406985714913,-7.57944465344278,-7.62406985714913,1.04563599405759,375113.912310193,2.91649420663336e-16
584,-7.71247921089533,0.497963667876257,-0.376903483245432,4.65185525253965e-11,1.02322243701875,131502.412295865,3.82965264438755e-16,0.022956752454093,0.02,0,0,-7.71247921089533,-7.68952245844124,-7.71247921089533,1.02322243701875,131502.412295865,1.15494034089478e-16
585,-7.58778455097353,0.506876372452422,-0.373227857903136,1.44862946512958e-10,1.02970481148313,77193.2477261304,5.0299270921212e-17,0.0292721700533138,0,0,0,-7.58778455097353,-7.55851238092022,-7.58778455097353,1.02970481148313,77193.2477261304,2.16431810744982e-16
586,-7.9734178981448,0.524791968172473,-0.436500077664518,2.05689254604228e-10,1.0536078172879,228223.636639757,-1.82693366607762e-16,0.0522202723900179,0,0,0,-7.9734178981448,-7.92119762575478,-7.9734178981448,1.0536078172879,228223.636639758,9.74683297035502e-17
587,-8.09127660204009,0.495934558211831,-0.422913091400899,1.25693997712652e-10,1.04338667491002,320117.266925321,3.92093764863451e-16,0.0424718396279475,0,0,0,-8.09127660204009,-8.04880476241215,-8.09127660204009,1.04338667491002,320117.266925319,6.5210182932497e-17
588,-8.23349612453542,0.498962709643109,-0.385924664738023,9.15140402130864e-11,1.05604880293077,1371126.50545764,1.05656224510161e-16,0.0545343974870044,0.0255555555555556,0,0,-8.23349612453542,-8.17896172704841,-8.23349612453542,1.05604880293077,1371126.50545764,7.92730079110823e-17
589,-7.88405895017805,0.474480354426149,-0.377788485381773,5.96715854635149e-11,1.04971698744945,1736797.60917749,2.86807614694832e-16,0.0485204502892039,0.0277777777777778,0,0,-7.88405895017805,-7.83553849988884,-7.88405895017805,1.04971698744945,1736797.60917749,7.20835428384229e-16
590,-7.87662515760365,0.483041787561115,-0.410780829004372,1.41283153370684e-10,1.04236547422181,469954.859157776,-1.48631107421693e-16,0.0414925533816142,0,0,0,-7.87662515760365,-7.83513260422203,-7.87662515760365,1.04236547422181,469954.859157777,1.86438441845343e-16
591,-7.68969908542477,0.482077879508155,-0.376840098848999,2.57879145550783e-11,1.06412397204925,79609.5738525279,1.77327288655407e-17,0.0621517444283172,0.0244444444444444,0,0,-7.68969908542477,-7.62754734099645,-7.68969908542477,1.06412397204925,79609.573852528,7.22739769266746e-16
592,-7.92218242858754,0.506027697983974,-0.322355645667761,1.90871757607046e-10,1.04552871271545,781482.350976777,2.06223926824123e-16,0.0445227024028682,0,0,0,-7.92218242858754,-7.87765972618467,-7.92218242858754,1.04552871271545,781482.350976776,5.40925329220146e-17
593,-7.6706518908703,0.502166610079633,-0.359597984369906,1.89195892527258e-10,1.05557231953364,235151.252676699,2.78511781538605e-16,0.0540823120317802,0,0,0,-7.6706518908703,-7.61656957883852,-7.6706518908703,1.05557231953364,235151.252676699,1.27737326888817e-16
594,-7.46520853000125,0.505749457622224,-0.38725757472081,9.81990152329234e-10,1.04325365135611,5457.51174545571,-1.19163937976433e-16,0.0423396066132157,0,0,0,-7.46520853000125,-7.42286892338804,-7.46520853000125,1.04325365135611,5457.51174545572,8.65048773353768e-17
595,-7.96500740677394,0.539681026220645,-0.375350002784128,9.66652672874656e-11,1.05348007191162,259169.749145728,1.13088550869457e-16,0.0520987023403441,0.0288888888888889,0,0,-7.96500740677394,-7.9129087044336,-7.96500740677394,1.05348007191162,259169.749145727,1.78892394724844e-16
596,-8.04431440059968,0.472607479920666,-0.429980783112027,1.76850632089352e-10,1.03369865230832,805371.959272503,4.25616332301439e-16,0.0331432538299122,0,0,0,-8.04431440059968,-8.01117114676977,-8.04431440059968,1.03369865230832,805371.9592725,1.30312427515378e-16
597,-7.77643824245626,0.472596739882059,-0.386598141878842,1.12417497358478e-09,1.03899651644178,915216.812926865,3.17512220219622e-16,0.0382552306174546,0,0,0,-7.77643824245626,-7.73818301183881,-7.77643824245626,1.03899651644178,915216.812926862,1.6182657066229e-16
