"scenario_id","rep_id","region","truth","mean","q025","q50","q975","bias","covered"
"S2_DYNAMIC_FIXED_GAMMA_T100",6,5,15,16.6418673263522,11.7826614977303,16.5356392756999,22.3273737545554,1.6418673263522,1
"S2_DYNAMIC_FIXED_GAMMA_T100",6,6,15,17.6788329508149,12.8151914309236,17.5312372139213,23.7026051421294,2.67883295081493,1
"S2_DYNAMIC_FIXED_GAMMA_T100",6,7,15,12.228974924232,8.7858892617795,12.1212209186901,16.4932168112048,-2.77102507576797,1
"S2_DYNAMIC_FIXED_GAMMA_T100",6,8,15,15.2998438364781,10.9735100708048,15.1233717930906,20.6898664211603,0.299843836478095,1
"S2_DYNAMIC_FIXED_GAMMA_T100",6,9,15,15.9132245466428,11.4024993135955,15.7642414764994,21.4337057732029,0.913224546642848,1
"S2_DYNAMIC_FIXED_GAMMA_T100",7,1,15,15.2788943142341,9.84523480469599,14.9285222577476,22.801162835149,0.278894314234112,1
"S2_DYNAMIC_FIXED_GAMMA_T100",7,2,15,13.7923833138605,10.046728478126,13.6299673308174,18.4743479343508,-1.20761668613953,1
"S2_DYNAMIC_FIXED_GAMMA_T100",7,3,15,15.1258143715782,10.4383557252275,14.9222349694368,20.9688157981593,0.125814371578228,1
"S2_DYNAMIC_FIXED_GAMMA_T100",7,4,15,14.5026806889608,10.1842907788789,14.34313669188,19.5567228261266,-0.497319311039199,1
"S2_DYNAMIC_FIXED_GAMMA_T100",7,5,15,13.860846916857,9.8507089238592,13.7469163860486,18.6704985875692,-1.13915308314296,1
"S2_DYNAMIC_FIXED_GAMMA_T100",7,6,15,15.4885134051459,10.6808529214303,15.2004361073951,21.4384693826297,0.48851340514592,1
"S2_DYNAMIC_FIXED_GAMMA_T100",7,7,15,13.2718457552969,9.77421882054027,13.1823511897683,17.2154909625297,-1.72815424470307,1
"S2_DYNAMIC_FIXED_GAMMA_T100",7,8,15,14.7816950043406,10.7976702222003,14.6279675431211,19.5475728281139,-0.218304995659373,1
"S2_DYNAMIC_FIXED_GAMMA_T100",7,9,15,16.7587414565801,12.1210725113111,16.5710926559936,22.2459358290847,1.75874145658011,1
"S2_DYNAMIC_FIXED_GAMMA_T100",8,1,15,13.5349441531288,9.88874129008717,13.4220453332945,17.8228606057878,-1.4650558468712,1
"S2_DYNAMIC_FIXED_GAMMA_T100",8,2,15,13.1704269734992,9.55749356105948,13.0622195588867,17.5104705888625,-1.82957302650079,1
"S2_DYNAMIC_FIXED_GAMMA_T100",8,3,15,15.5162267163493,10.9493484461715,15.3760748089636,20.8642142785297,0.516226716349307,1
"S2_DYNAMIC_FIXED_GAMMA_T100",8,4,15,17.7439031632487,13.0461276464552,17.4716080930006,23.6614429283287,2.74390316324873,1
