"rep_id","scenario_id","region","truth","mean","q025","q50","q975","bias","covered","fit_status","nonfailed","stable_fit"
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",6,15,15.6524173971765,6.97400114369997,14.0909743616305,33.2713305983959,0.652417397176514,1,"soft_warning",TRUE,FALSE
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",7,15,13.5618245896244,7.01384402826404,12.50572687042,26.16445103928,-1.43817541037564,1,"soft_warning",TRUE,FALSE
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",8,15,17.337489822871,6.26149704223604,15.1811910127605,40.8499738273581,2.337489822871,1,"soft_warning",TRUE,FALSE
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",9,15,11.786065427916,3.92415395408845,9.7738467783253,32.2765034020262,-3.21393457208398,1,"soft_warning",TRUE,FALSE
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",1,15,17.6580631302104,4.71779097938582,15.0942141748789,45.2422788547595,2.65806313021042,1,"stable",TRUE,TRUE
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",2,15,15.5168830000944,3.78953164665634,12.7356180803246,42.8777056586969,0.516883000094357,1,"stable",TRUE,TRUE
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",3,15,20.3406712067697,6.22609332358661,17.634117754711,50.566384878573,5.34067120676972,1,"stable",TRUE,TRUE
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",4,15,12.3171443038975,1.72544240586979,9.29652187833642,40.4421086240593,-2.68285569610251,1,"stable",TRUE,TRUE
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",5,15,18.3308115434144,6.1390400544485,15.9263980414746,45.8359715149452,3.33081154341441,1,"stable",TRUE,TRUE
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",6,15,21.40547412024,8.91588950928265,19.0591919637076,48.2785565791837,6.40547412024005,1,"stable",TRUE,TRUE
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",7,15,15.8408220714557,3.51037347374468,13.2622581548287,44.3806478551898,0.840822071455666,1,"stable",TRUE,TRUE
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",8,15,14.954746963727,3.59699892349106,12.1965782547432,41.1963798899557,-0.0452530362729728,1,"stable",TRUE,TRUE
6,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",9,15,19.508176881368,5.80443684964787,16.7405533622649,48.230573770495,4.50817688136798,1,"stable",TRUE,TRUE
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",1,15,15.4095597027975,2.93753547751803,12.628291470351,43.3189392525108,0.409559702797532,1,"numerical_instability",FALSE,FALSE
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",2,15,18.8044163524882,7.01071280167918,16.406669884513,44.1606804237996,3.80441635248821,1,"numerical_instability",FALSE,FALSE
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",3,15,10.3448072655834,0.280879883608053,7.18998860096057,38.3047223808313,-4.65519273441662,1,"numerical_instability",FALSE,FALSE
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",4,15,19.6301491804394,5.19861185434223,16.6934811214691,49.7596285358061,4.63014918043937,1,"numerical_instability",FALSE,FALSE
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",5,15,13.8037480472761,3.95690978022755,11.321466529004,36.7696573960674,-1.19625195272394,1,"numerical_instability",FALSE,FALSE
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",6,15,22.7831303634326,8.5403922631698,20.3423546860145,51.6539727427938,7.78313036343258,1,"numerical_instability",FALSE,FALSE
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",7,15,17.9301259343064,6.11653936289167,15.4240503860612,44.801172850095,2.93012593430636,1,"numerical_instability",FALSE,FALSE
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",8,15,17.7343541255211,4.70121725314954,15.1548532601983,44.1356265538987,2.73435412552114,1,"numerical_instability",FALSE,FALSE
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",9,15,22.6035975485962,8.28257814823144,20.1829599300047,50.5778520536217,7.60359754859622,1,"numerical_instability",FALSE,FALSE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",1,15,16.4431773429839,3.20579109380847,13.5989507194754,45.7668856618739,1.44317734298394,1,"stable",TRUE,TRUE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",2,15,24.4470515207202,8.3319091065957,21.6877488073136,57.6713135729482,9.44705152072019,1,"stable",TRUE,TRUE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",3,15,24.7384551205856,9.13499438665025,22.2078014285076,55.3617654816226,9.73845512058562,1,"stable",TRUE,TRUE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",4,15,14.9711156722987,4.62618202436247,12.1782464003795,41.7726473234865,-0.028884327701256,1,"stable",TRUE,TRUE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",5,15,18.8292456627965,5.70337153381873,16.0848002059543,47.2737190976759,3.82924566279653,1,"stable",TRUE,TRUE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",6,15,9.52594383249347,0.746714444886246,6.2689911741012,36.0201343887062,-5.47405616750653,1,"stable",TRUE,TRUE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",7,15,15.7826996745914,3.03487772702426,12.6905534752419,44.7437328363988,0.782699674591417,1,"stable",TRUE,TRUE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",8,15,17.2651105528132,4.68464487801682,14.4754899877933,45.2008499802767,2.26511055281322,1,"stable",TRUE,TRUE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",9,15,16.705991258277,4.2589712483717,14.0068758420494,44.3805101803028,1.70599125827696,1,"stable",TRUE,TRUE
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",1,15,18.9448491553942,5.22110304896074,16.4132717864407,46.44036028533,3.9448491553942,1,"stable",TRUE,TRUE
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",2,15,19.7924873441418,5.24735777059221,16.9803355194131,52.2952943042429,4.79248734414181,1,"stable",TRUE,TRUE
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",3,15,15.5943143274975,3.83946560430238,12.7987669303513,43.11305884545,0.594314327497504,1,"stable",TRUE,TRUE
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",4,15,11.8300961450281,2.48412472635462,9.21613900735392,35.5222184575357,-3.16990385497193,1,"stable",TRUE,TRUE
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",5,15,24.8857019925156,9.16726784255987,22.3356128396308,55.2345585825309,9.88570199251562,1,"stable",TRUE,TRUE
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",6,15,21.6837732893586,6.9122645997775,19.0090707018128,52.3609967344587,6.68377328935858,1,"stable",TRUE,TRUE
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",7,15,23.8313969793188,11.6265685997228,22.0106359984461,46.1259267792438,8.83139697931876,1,"stable",TRUE,TRUE
