"rep_id","scenario_id","region","truth","mean","q025","q50","q975","bias","covered","fit_status","nonfailed","stable_fit"
4,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",3,0.64221664962325,3.43497177105448,2.07757761337434,3.69553139483835,4.4556913987976,2.79275512143123,0,"numerical_instability",FALSE,FALSE
4,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",4,0.546687897836781,3.4163090442641,2.0710579265783,3.66604967653703,4.43634561986053,2.86962114642732,0,"numerical_instability",FALSE,FALSE
4,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",5,-4.99390164747825,-9.49535796486351,-12.6956499071499,-9.48649085937749,-6.23553566838023,-4.50145631738526,0,"numerical_instability",FALSE,FALSE
4,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",6,0.123060651353377,-6.29361934570149,-9.31614811800609,-7.4501624897323,-1.78345384752345,-6.41667999705486,0,"numerical_instability",FALSE,FALSE
4,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",7,0.526128034316041,3.56091897160172,2.22464387218658,3.81173779212973,4.57024950411013,3.03479093728568,0,"numerical_instability",FALSE,FALSE
4,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",8,1.29062132250012,4.11316263726876,2.76315882279828,4.37232517458409,5.12767193652241,2.82254131476864,0,"numerical_instability",FALSE,FALSE
4,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",9,0.868786645077757,-5.50477593964522,-8.4849257341127,-6.64579280288069,-0.975484161900299,-6.37356258472298,0,"numerical_instability",FALSE,FALSE
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",1,-0.408654235262519,3.71361725699329,2.91715885961279,3.68215297810227,4.43979613449457,4.12227149225581,0,"soft_warning",TRUE,FALSE
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",2,-0.399437420066476,-5.49883355416453,-6.44708894429202,-5.47696593490373,-4.49277823727805,-5.09939613409805,0,"soft_warning",TRUE,FALSE
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",3,0.982458681463154,5.04195688976926,4.23562790300562,5.00609114071111,5.77410134593929,4.0594982083061,0,"soft_warning",TRUE,FALSE
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",4,-0.772364076105708,-5.77049773412233,-6.70073395659998,-5.74177916628582,-4.77002271353799,-4.99813365801662,0,"soft_warning",TRUE,FALSE
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",5,-0.201701286959035,3.73245644260554,2.9323565246412,3.70467322617676,4.46733436693697,3.93415772956457,0,"soft_warning",TRUE,FALSE
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",6,0.0773472729892654,4.18781318767745,3.38959371506778,4.15148262700668,4.90882808139866,4.11046591468819,0,"soft_warning",TRUE,FALSE
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",7,0.630183552907741,4.69970404857529,3.89794338820479,4.66197284669999,5.44385657978859,4.06952049566755,0,"soft_warning",TRUE,FALSE
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",8,0.223547135667879,-4.80314452244959,-5.72072212892116,-4.76033979802774,-3.80321838772306,-5.02669165811747,0,"soft_warning",TRUE,FALSE
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",9,-0.131379624634303,-5.30307201488438,-6.21726182345692,-5.26039891026434,-4.29516033630529,-5.17169239025008,0,"soft_warning",TRUE,FALSE
