"scenario","rep","sampler","baseline_analysis_status","fit_file","beta0_bias","beta1_bias","beta2_bias","beta0_rmse","beta1_rmse","beta2_rmse","beta0_coverage95","beta1_coverage95","beta2_coverage95","ess_per_sec_beta0","ess_per_sec_beta1","ess_per_sec_beta2","rhat","baseline_logrisk_bias","baseline_logrisk_rmse","baseline_logrisk_coverage95","loglambda_bias","loglambda_rmse","loglambda_coverage95","ppc_mean_bias","ppc_mean_rmse","ppc_coverage90","ppc_coverage95","observed_zero_prop","predicted_zero_prop","logkappa_eta_cor_mean","logkappa_eta_abs_cor_mean","logkappa_eta_cor_sd","logkappa_eta_slope_mean"
"S2","rep01","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep01.rds",-0.0028287766685311,-0.012058402884633,0.00264220581250552,0.00986580034239141,0.0160305954223332,0.0102661443492951,1,1,1,17.3532583057546,6.28154681544763,7.93964665842534,NA,-0.00282877666853119,0.0288215410162957,0.932222222222222,3.26523144942057e-17,0.0573048543347875,0.907777777777778,1.08456555555556,51.8875563153312,0.911111111111111,0.97,0,0,0.00647793099270567,0.0269956410292647,0.0333313951232257,0.00259686059862822
"S2","rep02","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep02.rds",-0.00249770827661644,-0.0119955710290454,-0.0151729219566132,0.00923548814366982,0.0154667186383454,0.0177364677781854,1,1,1,17.2810342282159,6.8395052014262,8.82715296906277,NA,-0.00249770827661647,0.0292061498150678,0.938888888888889,-2.5725949148736e-17,0.0453858673144512,0.935555555555556,0.649438888888887,52.4797542276914,0.921111111111111,0.966666666666667,0,0,0.0214342901211169,0.0322271796924874,0.0337249334157528,0.00796037906364275
"S2","rep03","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep03.rds",0.00301479501084212,-0.000198256351196469,-0.0098012651006345,0.0097859768811519,0.0102933350841583,0.0140451924805348,1,1,1,17.4075766477246,6.51406931325343,7.97448032336574,NA,0.00301479501084214,0.0314416874600806,0.966666666666667,-4.66293670342566e-17,0.0389485700856297,0.983333333333333,1.62693666666667,79.091021774486,0.911111111111111,0.955555555555556,0,1.11111111111111e-06,-0.00537432662826113,0.0269273210418423,0.0335431523748165,-0.0019145428024769
"S2","rep04","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep04.rds",-0.00453419142911038,0.00559421592047094,-0.0121784425364709,0.0104139825146556,0.0115903479162935,0.0158285266585096,1,1,1,16.6586919136789,6.31437017985722,8.36072420293232,NA,-0.00453419142911031,0.0308230314688642,0.974444444444444,7.73301176179883e-18,0.0470379688786313,0.947777777777778,0.225531111111109,60.0135077917926,0.922222222222222,0.966666666666667,0,4.44444444444444e-06,-0.0119563729793207,0.0281051478264177,0.0329532803386461,-0.0044803235701075
"S2","rep05","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep05.rds",0.011338924482559,-0.0111334037337101,0.00155771413560218,0.0145969600241601,0.0149975848451863,0.0097567142050401,1,1,1,14.6546769869639,6.24988906890661,7.26760523251956,NA,0.011338924482559,0.0286829915547602,1,-8.3825693300257e-18,0.0471984856886868,0.927777777777778,-1.00388666666667,118.568992587541,0.912222222222222,0.966666666666667,0,0,-0.0113021045290891,0.0280045683451668,0.0331744858379503,-0.00357521710348578
"S2","rep06","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep06.rds",-0.0112612094485725,0.00408238494448987,-0.000258115656409819,0.0144912115757712,0.0113043100724541,0.00977114031919749,1,1,1,15.7758923482294,7.37403115805452,8.86780288395152,NA,-0.0112612094485725,0.0265418288649266,1,-2.45598294787739e-17,0.0408763274882136,0.975555555555556,-0.0630999999999998,71.426991408446,0.925555555555556,0.967777777777778,0,0,-0.00440093034875493,0.0271128461465838,0.0336503395966395,-0.0015287537742821
"S2","rep07","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep07.rds",0.00955451652355022,-0.0010369570678519,0.00857960503174082,0.0136990516958565,0.0110399273028484,0.0131702732030753,1,1,1,16.7143527774409,6.80882823430277,7.55826747375724,NA,0.0095545165235503,0.0206693739753124,1,-1.63449500847592e-18,0.0506344908551931,0.963333333333333,1.57908222222222,82.9411135706532,0.922222222222222,0.961111111111111,0,8.88888888888889e-06,-0.0041349287954819,0.027367602314995,0.033917406746341,-0.00128536421778113
"S2","rep08","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep08.rds",0.00209824077859433,0.0165250477971768,0.00378885030060844,0.00968176814353033,0.0194814396595685,0.0105746143211725,1,1,1,16.3964179795077,6.23732566584858,7.65137790724343,NA,0.0020982407785942,0.0285111462052358,1,9.3597968881593e-18,0.0499104440835855,0.942222222222222,0.164494444444444,63.8348273202106,0.92,0.966666666666667,0,0,0.00323461739809947,0.0265758964746414,0.0330508004430874,0.00141361941263614
"S2","rep09","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep09.rds",-0.00122762825910039,-0.010855830559431,-0.00343782658836211,0.00968933844461446,0.0149391255565374,0.0104443092402383,1,1,1,15.9064002872822,7.71926275074236,8.51710125969841,NA,-0.00122762825910028,0.0287824356171035,1,2.87732800548686e-17,0.0475444828385449,0.954444444444444,0.122994444444446,59.2724409363988,0.924444444444444,0.966666666666667,0,6.66666666666667e-06,-0.00194856627748003,0.0269205104019293,0.0337315188536929,-0.000492684376107059
"S2","rep10","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s2_dynamic_fixed_gamma/S2_DYNAMIC_FIXED_GAMMA_T100/fit_S2_dynamic_fixed_gamma_rep10.rds",0.00778456461872734,0.0305225435428392,0.00640765668555676,0.0121380108430226,0.0323484580013432,0.0115774963717277,1,0,1,14.2975660936942,5.38210251544363,6.88712265283775,NA,0.00778456461872738,0.0536061132525191,0.745555555555556,8.75842608315401e-18,0.0543753910347445,0.921111111111111,0.120485555555557,69.014457646005,0.92,0.97,0,0,0.00934578124270126,0.0273800439958805,0.0330886612558288,0.00341859678756109
